2025-12-18 22:50:54.343 | WARNING  | src.data.data_loader:load_symbol:328 - ERIE: CSV 不存在
2025-12-18 22:50:54.583 | WARNING  | src.data.data_loader:load_symbol:328 - ESS: CSV 不存在
2025-12-18 22:50:54.858 | WARNING  | src.data.data_loader:load_symbol:328 - EL: CSV 不存在
2025-12-18 22:50:55.122 | WARNING  | src.data.data_loader:load_symbol:328 - EG: CSV 不存在
2025-12-18 22:50:55.370 | WARNING  | src.data.data_loader:load_symbol:328 - EVRG: CSV 不存在
2025-12-18 22:50:55.674 | WARNING  | src.data.data_loader:load_symbol:328 - ES: CSV 不存在
2025-12-18 22:50:56.005 | WARNING  | src.data.data_loader:load_symbol:328 - EXC: CSV 不存在
2025-12-18 22:50:56.292 | WARNING  | src.data.data_loader:load_symbol:328 - EXE: CSV 不存在
2025-12-18 22:50:56.513 | WARNING  | src.data.data_loader:load_symbol:328 - EXPE: CSV 不存在
2025-12-18 22:50:56.736 | WARNING  | src.data.data_loader:load_symbol:328 - EXPD: CSV 不存在
2025-12-18 22:50:56.995 | WARNING  | src.data.data_loader:load_symbol:328 - EXR: CSV 不存在
2025-12-18 22:50:57.220 | WARNING  | src.data.data_loader:load_symbol:328 - XOM: CSV 不存在
2025-12-18 22:50:57.578 | WARNING  | src.data.data_loader:load_symbol:328 - FFIV: CSV 不存在
2025-12-18 22:50:57.763 | WARNING  | src.data.data_loader:load_symbol:328 - FDS: CSV 不存在
2025-12-18 22:50:58.016 | WARNING  | src.data.data_loader:load_symbol:328 - FICO: CSV 不存在
2025-12-18 22:50:58.258 | WARNING  | src.data.data_loader:load_symbol:328 - FAST: CSV 不存在
2025-12-18 22:50:58.540 | WARNING  | src.data.data_loader:load_symbol:328 - FRT: CSV 不存在
2025-12-18 22:50:58.792 | WARNING  | src.data.data_loader:load_symbol:328 - FDX: CSV 不存在
2025-12-18 22:50:59.035 | WARNING  | src.data.data_loader:load_symbol:328 - FIS: CSV 不存在
2025-12-18 22:50:59.268 | WARNING  | src.data.data_loader:load_symbol:328 - FITB: CSV 不存在
2025-12-18 22:50:59.564 | WARNING  | src.data.data_loader:load_symbol:328 - FSLR: CSV 不存在
2025-12-18 22:50:59.767 | WARNING  | src.data.data_loader:load_symbol:328 - FE: CSV 不存在
2025-12-18 22:51:00.015 | WARNING  | src.data.data_loader:load_symbol:328 - FISV: CSV 不存在
2025-12-18 22:51:00.178 | WARNING  | src.data.data_loader:load_symbol:328 - F: CSV 不存在
2025-12-18 22:51:00.500 | WARNING  | src.data.data_loader:load_symbol:328 - FTNT: CSV 不存在
2025-12-18 22:51:00.673 | INFO     | __main__:update_stock_data:135 - 進度: 200/503
2025-12-18 22:51:00.673 | WARNING  | src.data.data_loader:load_symbol:328 - FTV: CSV 不存在
2025-12-18 22:51:00.865 | WARNING  | src.data.data_loader:load_symbol:328 - FOXA: CSV 不存在
2025-12-18 22:51:01.045 | WARNING  | src.data.data_loader:load_symbol:328 - FOX: CSV 不存在
2025-12-18 22:51:01.231 | WARNING  | src.data.data_loader:load_symbol:328 - BEN: CSV 不存在
2025-12-18 22:51:01.487 | WARNING  | src.data.data_loader:load_symbol:328 - FCX: CSV 不存在
2025-12-18 22:51:01.853 | WARNING  | src.data.data_loader:load_symbol:328 - GRMN: CSV 不存在
2025-12-18 22:51:02.237 | WARNING  | src.data.data_loader:load_symbol:328 - IT: CSV 不存在
2025-12-18 22:51:02.394 | WARNING  | src.data.data_loader:load_symbol:328 - GE: CSV 不存在
2025-12-18 22:51:02.722 | WARNING  | src.data.data_loader:load_symbol:328 - GEHC: CSV 不存在
2025-12-18 22:51:02.890 | WARNING  | src.data.data_loader:load_symbol:328 - GEV: CSV 不存在
2025-12-18 22:51:03.071 | WARNING  | src.data.data_loader:load_symbol:328 - GEN: CSV 不存在
2025-12-18 22:51:03.388 | WARNING  | src.data.data_loader:load_symbol:328 - GNRC: CSV 不存在
2025-12-18 22:51:03.563 | WARNING  | src.data.data_loader:load_symbol:328 - GD: CSV 不存在
2025-12-18 22:51:03.909 | WARNING  | src.data.data_loader:load_symbol:328 - GIS: CSV 不存在
2025-12-18 22:51:04.201 | WARNING  | src.data.data_loader:load_symbol:328 - GM: CSV 不存在
2025-12-18 22:51:04.390 | WARNING  | src.data.data_loader:load_symbol:328 - GPC: CSV 不存在
2025-12-18 22:51:04.688 | WARNING  | src.data.data_loader:load_symbol:328 - GILD: CSV 不存在
2025-12-18 22:51:04.888 | WARNING  | src.data.data_loader:load_symbol:328 - GPN: CSV 不存在
2025-12-18 22:51:05.122 | WARNING  | src.data.data_loader:load_symbol:328 - GL: CSV 不存在
2025-12-18 22:51:05.421 | WARNING  | src.data.data_loader:load_symbol:328 - GDDY: CSV 不存在
2025-12-18 22:51:05.609 | WARNING  | src.data.data_loader:load_symbol:328 - GS: CSV 不存在
2025-12-18 22:51:05.844 | WARNING  | src.data.data_loader:load_symbol:328 - HAL: CSV 不存在
2025-12-18 22:51:06.265 | WARNING  | src.data.data_loader:load_symbol:328 - HIG: CSV 不存在
2025-12-18 22:51:06.528 | WARNING  | src.data.data_loader:load_symbol:328 - HAS: CSV 不存在
2025-12-18 22:51:06.832 | WARNING  | src.data.data_loader:load_symbol:328 - HCA: CSV 不存在
