symbol,buy_date,buy_price,sell_date,sell_price,shares,return_pct,profit,holding_days,sell_reason
ABBV,2021-09-01,95.65621185302734,2021-09-29,92.73379516601562,10,-0.030551248375818154,-29.224166870117188,28,stop_loss_sideways
PLTR,2021-09-15,27.07999992370605,2021-09-30,24.040000915527344,37,-0.11225993414857685,-112.47996330261218,15,stop_loss_dip
NFLX,2021-09-07,60.67100143432617,2021-10-04,60.334999084472656,15,-0.005538104562477416,-5.040035247802734,27,stop_loss_sideways
NVDA,2021-06-07,17.575654983520508,2021-10-05,20.40896415710449,52,0.1612064629307176,147.33207702636702,120,stop_loss_max_holding
AAPL,2021-06-15,126.6016082763672,2021-10-13,137.81365966796875,6,0.08856168214803405,67.27230834960929,120,stop_loss_max_holding
BA,2021-09-29,225.3600006103516,2021-10-26,209.80999755859372,4,-0.069000723329975,-62.20001220703148,27,stop_loss_sideways
DLTR,2021-09-29,100.51000213623048,2021-10-26,104.95999908447266,9,0.04427417026825531,40.04997253417956,27,stop_loss_sideways
MRNA,2021-07-26,335.8699951171875,2021-10-28,347.9200134277344,2,0.03587703124937533,24.10003662109375,94,stop_loss_sideways
MRK,2021-10-04,72.7866439819336,2021-10-29,77.12232971191406,12,0.05956705094215679,52.028228759765625,25,stop_loss_sideways
NFLX,2021-10-05,63.48099899291992,2021-11-01,68.11699676513672,14,0.07302969149451874,64.90396881103516,27,stop_loss_sideways
AAPL,2021-10-26,146.03884887695312,2021-11-22,157.71157836914062,6,0.07992893385528194,70.036376953125,27,stop_loss_sideways
AMZN,2021-10-28,172.32850646972656,2021-11-24,179.02049255371094,5,0.038832728380663914,33.459930419921875,27,stop_loss_sideways
MSFT,2021-10-29,320.2839050292969,2021-11-26,318.9927062988281,2,-0.004031419344505126,-2.5823974609375,28,stop_loss_sideways
COIN,2021-11-01,330.989990234375,2021-11-29,319.3900146484375,2,-0.03504630329673572,-23.199951171875,28,stop_loss_sideways
MRNA,2021-11-29,368.510009765625,2021-12-01,310.6099853515625,2,-0.15711927187781774,-115.800048828125,2,stop_loss_dip
DE,2021-11-24,348.5927124023437,2021-12-22,328.82525634765625,2,-0.05670645240532728,-39.534912109374886,28,stop_loss_sideways
XOM,2021-09-15,48.29904556274414,2022-01-13,61.27628326416016,21,0.26868517897641686,272.5219917297365,120,stop_loss_max_holding
EXPE,2021-09-20,152.36016845703125,2022-01-18,176.1382293701172,5,0.15606481112412163,118.89030456542969,120,stop_loss_max_holding
AVGO,2021-12-22,60.80866241455078,2022-01-18,53.62430191040039,14,-0.11814699121602878,-100.58104705810547,27,stop_loss_dip
PFE,2021-11-26,43.96794891357422,2022-01-21,42.98274612426758,21,-0.022407294714684292,-20.689258575439453,56,stop_loss_sideways
TSLA,2021-09-27,263.78668212890625,2022-01-25,306.1333312988281,3,0.16053368891924605,127.03994750976562,120,stop_loss_max_holding
BA,2022-01-13,223.8999938964844,2022-01-26,194.2700042724609,4,-0.13233582149056383,-118.51995849609398,13,stop_loss_dip
NVDA,2021-10-26,24.666194915771484,2022-01-27,21.901575088500977,41,-0.11208132574606466,-113.34941291809082,93,stop_loss_dip
COP,2021-09-30,58.00865936279297,2022-01-28,77.04102325439453,15,0.3280952206216476,285.48545837402344,120,stop_loss_max_holding
AAPL,2021-11-22,157.71157836914062,2022-02-02,172.2270965576172,6,0.09203838005159937,87.09310913085938,72,stop_loss_sideways
AMD,2021-10-13,109.16000366210938,2022-02-10,125.7699966430664,8,0.15216189468416572,132.87994384765625,120,stop_loss_max_holding
MU,2021-12-01,83.23033142089844,2022-02-14,87.92781066894531,10,0.05643951150802912,46.97479248046875,75,stop_loss_sideways
ABBV,2022-01-18,119.17604064941406,2022-02-14,124.59551239013672,8,0.04547450738580399,43.35577392578125,27,stop_loss_sideways
PG,2022-01-21,147.90078735351562,2022-02-17,145.35423278808594,6,-0.017217991945795787,-15.279327392578125,27,stop_loss_sideways
